iata_code,icao_code,name,call_sign,country,comments
,RWC,Arrow Ecuador Arrowec,ARROWEC,Ecuador,
,RWY,Aerogroup 98 Limited,TYNWALD,United Kingdom,
,RXT,Aeroxtra,AERO-EXTRA,Mexico,
,RWS,Air Whitsunday,,Australia,
,RZL,Aero Zambia,AERO ZAMBIA,Zambia,
,RZN,Aero Zano,ZANO,Mexico,
,RZZ,Anoka Air Charter,RED ZONE,United States,
,SBH,Aerosaab,AEROSAAB,Mexico,
,SCD,Associated Aviation,ASSOCIATED,Nigeria,
,SCM,American Jet International,SCREAMER,United States,
EX,SDO,Air Santo Domingo,AERO DOMINGO,Dominican Republic,
,SDP,Aero Sudpacifico,SUDPACIFICO,Mexico,
,SEF,Aero Servicios Ejecutivas Del Pacifico,SERVIPACIFICO,Mexico,
JR,SER,Aero California,AEROCALIFORNIA,Mexico,
,SFM,A-Safar Air Services,AIR SAFAR,Nigeria,
,SGV,Aerosegovia,SEGOVIA,Nicaragua,
,SHH,Airshare Holdings,AIRSHARE,United Kingdom,
,SIY,Aerosiyusa,SIYUSA,Mexico,
,SIZ,Aero Silza,AEROSILZA,Mexico,
,SJN,Air San Juan,SAN JUAN,United States,
,SKP,Aero-North Aviation Services,SKIPPER,Canada,defunct
,SMI,Aero Sami,SAMI,Mexico,
Z3,SMJ,Avient Aviation,AVAVIA,Zimbabwe,
,SOD,Aerolíneas Sol,ALSOL,Mexico,
,SOE,Air Soleil,AIR SOLEIL,Mauritania,
,SOG,Aero Soga,AEROSOGA,Guinea-Bissau,defunct
,SPD,Airspeed Aviation,SPEEDLINE,Canada,
M3,SPJ,Air Service,AIR SKOPJE,Macedonia,
,SPO,Aeroservicios Ejecutivos Del Pacifico,EJECTUIV PACIFICO,Mexico,
,SPY,Asian Aerospace Service,THAI SPACE,Thailand,
,SPZ,Airworld,SPEED SERVICE,South Africa,
,SQR,Alsaqer Aviation,ALSAQER AVIATION,Libya,
,SRI,Air Safaris and Services,AIRSAFARI,New Zealand,
,SRV,Aero Servicio Corporativo,SERVICORP,Mexico,
,SSL,Air Sultan,SIERRA SULTAN,Sierra Leone,
,SSM,Aero 1 Pro-Jet,RAPID,Canada,defunct
,SSN,Airquarius Air Charter,SUNSTREAM,South Africa,
,STK,Aeropac,SAT PAK,United States,
,STT,Air St. Thomas,PARADISE,United States,
,SUE,Aerolíneas Del Sureste,AEROSURESTE,Mexico,
,SUY,Aerial Surveys (1980) Limited,SURVEY,New Zealand,
GM,SVK,Air Slovakia,SLOVAKIA,Slovakia,
,SWH,Adler Aviation,SHOCKWAVE,Canada,
R3,SYL,Aircompany Yakutia,AIR YAKUTIA,Russia,
,SYT,Aerosud Aviation,SKYTRACK,South Africa,
,TAA,Aeroservicios de La Costa,AERO COSTA,Mexico,
VW,TAO,Aeromar,TRANS-AEROMAR,Mexico,
,TBL,Aerotrebol,AEROTREBOL,Mexico,
,TBO,Aero Taxi de Los Cabos,AERO CABOS,Mexico,
JY,TCI,Air Turks and Caicos,KERRMONT,Turks and Caicos Islands,
,TCO,Aerotranscolombina de Carga,TRANSCOLOMBIA,Colombia,
,TDG,Air Cargo Express,TURBO DOG,United States,
,TDT,Atlas Helicopters,TRIDENT,United Kingdom,
,TDY,Air Today,AIR TODAY,United States,
,TED,Aero Servicios Azteca,AEROAZTECA,Mexico,
OR,TFL,Arkefly,ARKEFLY,Netherlands,
,TIR,Antair,ANTAIR,Mexico,
,TLB,Atlantique Air Assistance,TRIPLE-A,France,
,TLD,Aereo Taxi Autlan,AEREO AUTLAN,Mexico,
,TLE,Aero Util,AEROUTIL,Mexico,
,TLU,Aero Toluca Internactional,AEROTOLUCA,Mexico,
,TME,Aero Taxi del Centro de Mexico,TAXICENTRO,Mexico,
,TOC,Aerotropical,TROPICMEX,Mexico,
,TOH,Air Tomisko,TOMISKO CARGO,Serbia,
CG,TOK,Airlines PNG,BALUS,Papua New Guinea,
,TON,Aero Tonala,AEROTONALA,Mexico,
,TPB,Aero Tropical,AERO TROPICAL,Angola,
TY,TPC,Air Calédonie,AIRCAL,France,
,TPK,Air Horizon,TCHAD-HORIZON,Chad,
,TPO,Aero Taxi del Potosi,TAXI-POTOSI,Mexico,
,TQS,Aeroturquesa,AEROTURQUESA,Mexico,
,TRH,Airmark Aviation,TRANSTAR,United States,
FL,TRS,AirTran Airways,CITRUS,United States,
TS,TSC,Air Transat,AIR TRANSAT,Canada,
,TSQ,airtransse,AIRTRA,Japan,
,TTB,Aerolíneas Turísticas del Caribe,AERO TURISTICAS,Mexico,
,TTE,Avcenter,TETON,United States,
,TUN,Air Tungaru,TUNGARU,Kiribati,defunct
EC,TWN,Avialeasing Aviation Company,TWINARROW,Uzbekistan,
,TXD,Aerotaxis del Noroeste,TAXI OESTE,Mexico,
,TXF,Aerotaxis Alfe,ALFE,Mexico,
,TXI,Aereotaxis,AEREOTAXIS,Mexico,
VO,TYR,Austrian Arrows,TYROLEAN,Austria,
,TZA,Aero Tomza,AERO TOMZA,Mexico,
,TZT,Air Zambezi,ZAMBEZI,Zimbabwe,
,UAG,Afra Airlines,AFRALINE,Ghana,
,UAR,Aerostar Airlines,AEROSTAR,Ukraine,
,UCK,Air Division of the Eastern Kazakhstan Region,GALETA,Kazakhstan,
DW,UCR,Aero-Charter Ukraine,CHARTER UKRAINE,Ukraine,
U7,UGA,Air Uganda,UGANDA,Uganda,
,UED,Air LA,AIR L-A,United States,
6U,UKR,Air Ukraine,AIR UKRAINE,Ukraine,
,UMB,Air Umbria,AIR UMBRIA,Italy,
,UND,Atuneros Unidos de California,ATUNEROS UNIDOS,Mexico,
,USC,AirNet Express / Airnet Systems,STAR CHECK,United States,
,VNR,Avantair,AVANTAIR,United States,
,FLP,Aeroclub Flaps,AEROCLUB FLAPS,Spain,defunct
6R,DRU,Alrosa Mirny Air Enterprise,MIRNY,Russia,
AD,AZU,Azul Linhas Aéreas Brasileiras,Azul,Brazil,
6A,CHP,Aviacsa,AVIACSA,Mexico,
JZ,SKX,Avia Express,SKY EXPRESS,Sweden,Former names: AMA-Flyg I Goteborg; Salair[disambiguation needed]; former ICAO code: AAX
,SRY,As-Aero,,Armenia,
WD*,AAN,Amsterdam Airlines,AMSTEL,Netherlands,Former IATA code: FH*
,AAT,Air Central Asia,,Kyrgyzstan,
,ABI,Antigua and Barbuda Airways,Anair,Antigua and Barbuda,
,ACB,African Cargo Services,AFRICARGO,Kenya,
,ACH,Air Cargo Plus,AIR PLUS,Liberia,
,ACJ,Avicon,AVICHARTER,Kenya,
,AAE,Astec Air East,AIR EAST,United States,defunct
,AAE,Arizona Air,ARIZONA,United States,defunct
AQ,AAH,Aloha Airlines,ALOHA,United States,Ceased operations; former IATA code: TS
,AAJ,Alfa Airlines,ALFA SUDAN,Sudan,
,AAN,Andalusair,ANDALUSAIR,Spain,defunct
,AAP,Astro Air International,ASTRO AIR,Philippines,defunct
,AAP,Arabasco Air Services,ARABASCO,Saudi Arabia,
3J,AAQ,Air Alliance,LIAISON,Canada,defunct
,AAR,Americ Air,PATRIOT,United States,defunct
,AAS,Airtransservice,Aviaservice,Russia,defunct
,AAS,Austrian Air Services,AIR SERVICES,Austria,defunct
OB,AAT,Austrian Airtransport,AUSTRIAN CHARTER,Austria,"defunct; former IATA code: U8, OG; former ICAO code: AUC"
,AAV,Aly Aviation,,United Kingdom,defunct; former ICAO code: AAY
,AAW,Austin Airways,AUSTIN,Canada,defunct
SM,AAW,Aberdeen Airways,,United Kingdom,defunct; subsidiary of Air Provence
,AAW,Almeta Air,ALMETA AIR,Austria,defunct
KJ,AAZ,Asian Air,,Kyrgyzstan,
BX,ABL,Air Busan,,Republic of Korea,
AK,ABR,Air Bridge Carriers,AIRBRIDGE,United Kingdom,defunct
,ABT,Ambeo,AMBITION,United Kingdom,
,ABE,Arberia Airlines,ARBERIA AIRLINES,Albania,defunct
,ACE,Air Charter Express,,Ghana,
YE,ACQ,Aryan Cargo Express,,India,
,ACS,Aircraft Sales and Services,AIRCRAFT SALES,Pakistan,
,ABS,Air Central,AIR CENTRAL,United States,
,ACZ,,,,Blocked
,ADF,"Ade, Aviación Deportiva",ADE AVIACION,Spain,
,ADT,Arrendaminetos y Transportes Turisticos,ARRENDA-TRANS,Mexico,
,ADZ,Avio Delta,,Bulgaria,
,ADW,ADC Airways,,Lebanon,defunct
,AED,Aie Experience Flight,AIE EXPERIENCE,United Kingdom,defunct
,AED,Aernord,Aernspa,Italy,defunct
,AEG,Air East,AIR EAST,Slovakia,defunct
,AEI,Air Italy Polska,POLISH BIRD,Poland,
,AEK,Aero Costa Rica,ACORISA,Costa Rica,Ceased operations
,AES,Aerosur Paraguay,AEROPARAGUAY,Paraguay,
,AET,Aerotime,AEROTIME,United Kingdom,defunct
VJ,AFF,Africa Airways,AFRIWAYS,Benin,
,AFM,Air Four,,Italy,
,AFN,African International Airlines,SIMBA,Lesotho,
,AFT,,,,Blocked
,GBT,A-Jet Aviation Aircraft Management,GLOBETROTTER,Austria,
,AJR,A-Jet Aviation Company,JET MONGOLIA,Mongolia,
,BDV,Aberdair Aviation,ABERDAV,Kenya,
,COI,Absolute Flight Services,CONTRAIL,South Africa,
,ATZ,Ace Air,ACE TAXI,South Korea,
,ARO,Acero Taxi,ACERO,Mexico,
,CRV,Acropolis Aviation,ACROPOLIS,United Kingdom,
,ADC,AD Astra Executive Charter,AD ASTRA,Poland,
,DDS,Addis Airlines,ADDIS LINE,Ethiopia,
,TEC,ADI Shuttle Group,TECHJET,United States,
,AXX,Advance Air Luftfahrtgesellschaft,SKY SHUTTLE,Germany,
,AAX,Advance Aviation,ADVANCE AVIATION,Thailand,
,ADV,Advanced Flight Training,ADVANCED,United Kingdom,
,DVN,Adventia,,Spain,
,EBS,AEG Aviation Services,,United States,
,ALS,Aeralp,AERALP,France,
,AEF,Aerea,,Spain,
,DRD,Aereo Dorado,AEREO DORADO,Mexico,
,FUT,Aereo Futuro,AEREO FUTURO,Mexico,
,MMG,Aereo Ruta Maya,RUTA MAYA,Guatemala,
,AGI,Aereo Transportes Los Angeles de America,ANGELES AMERICA,Mexico,
,WWG,Aereo WWG,AERO-W,Mexico,
,AKR,Aero Clinker,AERO CLINKER,Mexico,
,RRB,Aero Club de Castellon,,Spain,
,ARP,Aero Corporate,IVORYCORP,Côte d'Ivoire,
,EPU,Aero Elite Acapulco,ELITACAPULCO,Mexico,
,XPN,Aero Express,,Niger,
,TEJ,Aero Jet,,Angola,
,GHM,Aero Service Bolivia,,Bolivia,
,GLM,Aero Services Mali,GLOBAL MALI,Mali,
,GUE,Aero Servicio Guerrero,AERO GUERRERO,Mexico,
,ABA,Aero-Beta,AEROBETA,Germany,
,AJH,Aeroaljarafe,ALJARAFE,Spain,
,AOB,Aerocaribe Coro,CARIBE CORO,Venezuela,
,ERC,Aerocharter,,Guatemala,
,BSO,Aeroclub Barcelona-Sabadell,,Spain,
,NVA,Aeroclub de Albacete,,Spain,
,LUE,Aeroclub de Alicante,,Spain,
,MLL,Aeroclub de Mallorca,MALLORCA,Spain,
,AVX,Aeroclub de Vitoria,,Spain,
,CTD,Aerocorporativos,AEROCORPORATIVOS,Mexico,
,RRO,Aerocredo,,Russia,
,FAQ,Aerofaq,,Ecuador,
,PLS,Aeroflot-Plus,AEROPLUS,Russia,
,LIN,Aerolimousine,AEROLIMOUSINE,Russia,
,PCP,Aerolínea Principal Chile,PRINCIPAL,Chile,
,ALT,Aerolíneas Centrales,AERLINEAS CENTRALES,Mexico,
,DMJ,Aerolíneas Damojh,DAMOJH,Mexico,
,AHL,Aerolíneas Hidalgo,HIDALGO,Mexico,
,LDL,Aerologic,,Russia,
,APR,Aerolíneas Primordiales,AEROPERLAS,Mexico,
,VSC,Aeronautic de Los Pirineos,,Spain,
,PVO,Bearing Supplies Limited,PROVOST,United Kingdom,
,BAA,Balkan Agro Aviation,BALKAN AGRO,Bulgaria,
,BAB,Bahrain Air BSC (Closed),AWAL,Bahrain,
,BAC,BAC Leasing Limited,,United Kingdom,
,BAE,BAE Systems,FELIX,United Kingdom,Corporate Air Travel
,BAF,Belgian Air Force,BELGIAN AIRFORCE,Belgium,
8Q*,BAJ,Baker Aviation,BAKER AVIATION,United States,
,BAK,Blackhawk Airways,BLACKHAWK,United States,
,BAL,Britannia Airways,BRITANNIA,United Kingdom,
,BAM,Business Air Services,BUSINESS AIR,Canada,
,BAN,British Antarctic Survey,PENGUIN,United Kingdom,
,BAR,Bradly Air (Charter) Services,BRADLEY,Canada,
,BAU,Bissau Airlines,AIR BISSAU,Guinea-Bissau,
,BAV,Bay Aviation Ltd,BAY AIR,Bangladesh,
BA,BAW,British Airways,SPEEDBIRD,United Kingdom,
,BAX,Best Aero Handling Ltd,,Russia,
,BAY,Bayon Airlines,BAYON,Cambodia,
,BBA,Bannert Air,BANAIR,Austria,
BG,BBC,Biman Bangladesh Airlines,BANGLADESH,Bangladesh,
BF,BBD,Bluebird Cargo,BLUE CARGO,Iceland,
,BBS,Beibars CJSC,BEIBARS,Kazakhstan,
,BBV,Bravo Airlines,BRAVO EUROPE,Spain,
,BBZ,Bluebird Aviation,COBRA,Kenya,
B4,BCF,BACH Flugbetriebsges,BACH,Austria,
,BCI,Blue Islands,BLUE ISLAND,United Kingdom,
,BCL,British Caribbean Airways,,United Kingdom,defunct
,BCR,British Charter,BACKER,United Kingdom,
,BCT,BCT Aviation,BOBCAT,United Kingdom,
,BCV,Business Aviation Center,BUSINESS AVIATION,Ukraine,
BZ,BDA,Blue Dart Aviation,BLUE DART,India,
JA,BON,B&H Airlines,Air Bosna,Bosnia and Herzegovina,
,BDF,Bissau Discovery Flying Club,BISSAU DISCOVERY,Guinea-Bissau,
,AYB,Belgian Army,BELGIAN ARMY,Belgium,
,BDR,Badr Airlines,BADR AIR,Sudan,
,BEA,Best Aviation Ltd,BEST AIR,Bangladesh,
,BED,Belgorod Aviation Enterprise,BELOGORYE,Russia,
,AJC,Bar Harbor Airlines,BAR HARBOR,United States,
,BEF,Balear Express,BALEAR EXPRESS,Spain,
,BEH,Bel Air Helicopters,BLUECOPTER,Denmark,
,BEK,Berkut Air,BERKUT,Kazakhstan,
,BET,BETA - Brazilian Express Transportes Aéreos,BETA CARGO,Brazil,
,BFC,Basler Flight Service,BASLER,United States,
,BFG,Bear Flight,BEARFLIGHT,Sweden,
J4,BFL,Buffalo Airways,BUFFALO,Canada,
,BFO,Bombardier,BOMBARDIER,Canada,
,BFR,Burkina Airlines,BURKLINES,Burkina Faso,
,BFS,Business Flight Sweden,BUSINESS FLIGHT,Sweden,
,BFW,Bahrain Defence Force,SUMMAN,Bahrain,
,BGH,BH Air,BALKAN HOLIDAYS,Bulgaria,
,BGI,British Gulf International,BRITISH GULF,São Tomé and Príncipe,
,BGK,British Gulf International-Fez,GULF INTER,Kyrgyzstan,
A8,BGL,Benin Golf Air,BENIN GOLF,Benin,
,BGM,Bugulma Air Enterprise,BUGAVIA,Russia,
,BGR,Budget Air Bangladesh,BUDGET AIR,Bangladesh,
,BGT,Bergen Air Transport,BERGEN AIR,Norway,
,BHA,Buddha Air,BUDDHA AIR,Nepal,
,BHI,Balkh Airlines,SHARIF,Afghanistan,
,BHL,Bristow Helicopters,BRISTOW,United Kingdom,
,BHN,Bristow Helicopters Nigeria,BRISTOW HELICOPTERS,Nigeria,
,BHO,Bhoja Airlines,BHOJA,Pakistan,
4T,BHP,Belair Airlines,BELAIR,Switzerland,
,BHR,Bighorn Airways,BIGHORN AIR,United States,
UP,BHS,Bahamasair,BAHAMAS,Bahamas,
,BHT,Bright Air,BRIGHTAIR,Netherlands,
E6,,Bringer Air Cargo Taxi Aéreo,,Brazil,
LZ,,Balkan Bulgarian Airlines,,,defunct
TH,,BA Connect,,United Kingdom,
,BHY,Bosphorus European Airways,BOSPHORUS,Turkey,
,BID,Binair,BINAIR,Germany,
,BIG,Big Island Air,BIG ISLE,United States,
BS,BIH,British International Helicopters,BRINTEL,United Kingdom,
,BIL,Billund Air Center,BILAIR,Denmark,
,BIN,Boise Interagency Fire Center,BISON-AIR,United States,
,BIR,Bird Leasing,BIRD AIR,United States,
,BIZ,Bizjet Ltd,BIZZ,United Kingdom,
,BJA,Baja Air,BAJA AIR,Mexico,
,BJC,Baltic Jet Aircompany,BALTIC JET,Latvia,
,BJS,Business Jet Solutions,SOLUTION,United States,
B4,BKA,Bankair,BANKAIR,United States,
,BKF,BF-Lento OY,BAKERFLIGHT,Finland,
,BKJ,Barken International,BARKEN JET,United States,
PG,BKP,Bangkok Airways,BANGKOK AIR,Thailand,
,BKV,Bukovyna,BUKOVYNA,Ukraine,
,BLB,Blue Bird Aviation,BLUEBIRD SUDAN,Sudan,
,BLC,Bellesavia,BELLESAVIA,Belarus,
,BLE,Blue Line,BLUE BERRY,France,
KF,BLF,Blue1,BLUEFIN,Finland,
,BLG,Belgavia,BELGAVIA,Belgium,
,BLH,Blue Horizon Travel Club,BLUE HORIZON,United States,
,BLJ,Blue Jet,BLUEWAY,Spain,
,BLL,Baltic Airlines,BALTIC AIRLINES,Russia,
,BLN,Bali International Air Service,BIAR,Indonesia,
JV,BLS,Bearskin Lake Air Service,BEARSKIN,Canada,
,BLT,Baltic Aviation,BALTAIR,United States,
B3,BLV,Bellview Airlines,BELLVIEW AIRLINES,Nigeria,
BD,BMA,BMI,MIDLAND,United Kingdom,
,BMD,British Medical Charter,BRITISH MEDICAL,United Kingdom,
,BME,Briggs Marine Environmental Services,BRIGGS,United Kingdom,
,BMH,Bristow Masayu Helicopters,MASAYU,Indonesia,
WW,BMI,Bmibaby,BABY,United Kingdom,
CH,BMJ,Bemidji Airlines,BEMIDJI,United States,
5Z,BML,Bismillah Airlines,BISMILLAH,Bangladesh,
,BMN,Bowman Aviation,BOWMAN,United States,
,BMR,British Midland Regional,KITTYWAKE,United Kingdom,
,BMW,BMW,BMW-FLIGHT,Germany,
,BMX,Banco de Mexico,BANXICO,Mexico,
,BND,Bond Offshore Helicopters,BOND,United Kingdom,
,BNE,Benina Air,BENINA AIR,Libya,
,BNG,BN Group Limited,VECTIS,United Kingdom,
,BNL,Blue Nile Ethiopia Trading,NILE TRADING,Ethiopia,
,BNR,Bonair Aviation,BONAIR,Canada,
,BNS,Bancstar - Valley National Corporation,BANCSTAR,United States,
,BNT,Bentiu Air Transport,BENTIU AIR,Sudan,
,BNV,Benane Aviation Corporation,BENANE,Mauritania,
,BNW,British North West Airlines,BRITISH NORTH,United Kingdom,
,BOA,Boniair,KUMANOVO,Macedonia,
,BOD,Bond Air Services,UGABOND,Uganda,
,BOE,Boeing,BOEING,United States,
,BOF,Bordaire,BORDAIR,Canada,
,BOO,Bookajet Limited,BOOKAJET,United Kingdom,
BO,BOU,Bouraq Indonesia Airlines,BOURAQ,Indonesia,
BV,BPA,Blue Panorama Airlines,BLUE PANOROMA,Italy,
,BPK,Berkhut ZK,VENERA,Kazakhstan,
,BPO,Bundespolizei-Fliegertruppe,PIROL,Germany,
,BPS,Budapest Aircraft Services/Manx2,BASE,Hungary,
,BPT,Bonus Aviation,BONUS,United Kingdom,
,BPX,British Petroleum Exploration,,Colombia,
7R,BRB,BRA-Transportes Aéreos,BRA-TRANSPAEREOS,Brazil,
,BRD,Brock Air Services,BROCK AIR,Canada,
,BRE,Breeze Ltd,AVIABREEZE,Ukraine,
8E,BRG,Bering Air,BERING AIR,United States,
,BRK,Briansk State Air Enterprise,BRIANSK-AVIA,Russia,
,BRN,Branson Airlines,BRANSON,United States,
,BRO,BASE Regional Airlines,COASTRIDER,Netherlands,
,BRS,Brazilian Air Force,BRAZILIAN AIR FORCE,Brazil,
,BRT,British Regional Airlines,BRITISH,United Kingdom,
B2,BRU,Belavia Belarusian Airlines,BELARUS AVIA,Belarus,
K6,BRV,Bravo Air Congo,BRAVO,Democratic Republic of the Congo,
,BRW,Bright Aviation Services,BRIGHT SERVICES,Bulgaria,
BN,BNF,Braniff International Airways,Braniff,United States,defunct
,BRX,Buffalo Express Airlines,BUFF EXPRESS,United States,
,BRY,Burundayavia,BURAIR,Kazakhstan,
,BSC,Bistair - Fez,BIG SHOT,Kyrgyzstan,
,BSD,Blue Star Airlines,AIRLINES STAR,Mexico,
,BSI,Brasair Transportes Aéreos,BRASAIR,Brazil,
,BSJ,Blue Swann Aviation,BLUE SWANN,United Kingdom,
,BSM,Blue Sky Aviation,,Lebanon,
,BSS,Bissau Aero Transporte,BISSAU AIRSYSTEM,Guinea-Bissau,
,BST,Best Air,TUNCA,Turkey,
,BSW,Blue Sky Airways,SKY BLUE,Czech Republic,
GQ,BSY,Big Sky Airlines,BIG SKY,United States,
V9,BTC,BAL Bashkirian Airlines,BASHKIRIAN,Russia,
,BTH,Baltijas Helicopters,BALTIJAS HELICOPTERS,Latvia,
,BTK,Baltyka,BALTYKA,Ukraine,
,BTL,Baltia Air Lines,BALTIA FLIGHT,United States,
,BTR,Botir-Avia,BOTIR-AVIA,Kyrgyzstan,
,GAA,Business Express,BIZEX,United States,
,BTT,BT-Slavuta,BEETEE-SLAVUTA,Ukraine,
Y6,BTV,Batavia Air,BATAVIA,Indonesia,"As of June 1, 2010, IATA code changed to Y6."
L9,BTZ,Bristow U.S. LLC,BRISTOW,United States,
,BUC,Bulgarian Air Charter,BULGARIAN CHARTER,Bulgaria,
,BUL,Blue Airlines,BLUE AIRLINES,Democratic Republic of the Congo,
,BUN,Buryat Airlines Aircompany,BURAL,Russia,
,BUZ,Buzz Stansted,BUZZ,United Kingdom,
,BVA,Buffalo Airways,BUFFALO AIR,United States,
,BVC,Bulgarian Aeronautical Centre,BULGARIAN WINGS,Bulgaria,
,BVN,Baron Aviation Services,SHOW-ME,United States,
J8,BVT,Berjaya Air,BERJAYA,Malaysia,
,BVU,"Bellview Airlines, Sierra Leone",,Sierra Leone,
QW,BWG,Blue Wings,BLUE WINGS,Germany,defunct
,BWI,Blue Wing Airlines,BLUE TAIL,Suriname,
,BWL,BWA (2002) Ltd,BRITWORLD,United Kingdom,
,BXA,Bahrain Executive Air Services,BEXAIR,Bahrain,
,BXH,Bar XH Air,PALLISER,Canada,
,BXI,Brussels International Airlines,XENIA,Belgium,
8W?,,BAX Global,,,
,BYA,Berry Aviation,BERRY,United States,
,BYL,Bylina Joint-Stock Company,BYLINA,Russia,
,BYR,Berytos Airlines,,Lebanon,
BM,BYE,Bayu Indonesia Air,BAYU,Indonesia,
,BZA,Bizair Fluggesellschaft,BERLIN BEAR,Germany,
DB,BZH,Brit Air,BRITAIR,France,
,BZZ,Butane Buzzard Aviation Corporation,BUZZARD,United Kingdom,
,AUJ,Business Flight Salzburg,AUSTROJET,Austria,
,CKM,BKS Air (Rivaflecha),COSMOS,Spain,
,CLF,Bristol Flying Centre,CLIFTON,United Kingdom,
,CLN,Barnes Olsen Aeroleasing,SEELINE,United Kingdom,
,CPJ,Baltimore Air Transport,CORPJET,United States,
E9,CXS,Boston-Maine Airways,CLIPPER CONNECTION,United States,Pan Am Clipper Connection Pan Am III
SN,BEL,Brussels Airlines,BEE-LINE,Belgium,
,EAH,Baltimore Airways,EASTERN,United States,
,EBA,Bond Aviation,BOND AVIATION,Italy,
,EXB,Brazilian Army Aviation,BRAZILIAN ARMY,Brazil,
,EXP,Business Express Delivery,EXPRESS AIR,Canada,
,FOS,Bel Limited,,Russia,
,HAW,Bangkok Aviation Center,THAI HAWK,Thailand,
,HAX,Benair,SCOOP,Norway,
NT,IBB,Binter Canarias,BINTER,Spain,
,IRJ,Bonyad Airlines,BONYAD AIR,Iran,
,IVR,Burundaiavia,RERUN,Kazakhstan,
0B,JOR,Blue Air,BLUE TRANSPORT,Romania,
KJ,LAJ,British Mediterranean Airways,BEE MED,United Kingdom,
,LBY,Belle Air,ALBAN-BELLE,Albania,
,LED,Blom Geomatics,SWEEPER,Norway,
,LTL,Benin Littoral Airways,LITTORAL,Benin,
,LXJ,Bombardier Business Jet Solutions,FLEXJET,United States,
FB,LZB,Bulgaria Air,FLYING BULGARIA,Bulgaria,
,MBR,Brazilian Navy Aviation,BRAZILIAN NAVY,Brazil,
8N,NKF,Barents AirLink,NORDFLIGHT,Sweden,previously Nordkalottflyg
,NYB,Belgian Navy,BELGIAN NAVY,Belgium,
,OGJ,Bakoji Airlines Services,BAKO AIR,Nigeria,
,PEB,Benders Air,PALEMA,Sweden,
,PNT,Balmoral Central Contracts,PORTNET,South Africa,
,POI,BGB Air,BOJBAN,Kazakhstan,
,PPS,Butte Aviation,PIPESTONE,United States,
,RHD,Bond Air Services,RED HEAD,United Kingdom,
,RLR,Business Airfreight,RATTLER,United States,
,RPX,BAC Express Airlines,RAPEX,United Kingdom,
,RRS,Boscombe Down DERA (Formation),BLACKBOX,United Kingdom,
,SCJ,Business Jet Sweden,SCANJET,Sweden,
,SHT,British Airways Shuttle,SHUTTLE,United Kingdom,BA domestic services
,SKH,British Sky Broadcasting,SKYNEWS,United Kingdom,
,TXB,Bell Helicopter Textron,TEXTRON,Canada,
,UKA,Buzzaway Limited,UKAY,United Kingdom,
,VLX,Biz Jet Charter,AVOLAR,United States,
,VOL,Blue Chip Jet,BLUE SPEED,Sweden,
,WFD,BAE Systems,AVRO,United Kingdom,Woodford Flight Test
,WTN,BAE Systems,TARNISH,United Kingdom,Warton Military Flight Ops
,XBO,Baseops International,,United States,
,XDA,Bureau Veritas,,France,
,XMS,British Airways Santa,SANTA,United Kingdom,Christmas charter flights
,ZBA,Boskovic Air Charters Limited,BOSKY,Kenya,
,BLM,Blue Sky Airlines,BLUE ARMENIA,Armenia,
,SRJ,C Air Jet Airlines,SYRJET,Syrian Arab Republic,
,ORO,C N Air,CAPRI,Spain,
,TIP,C and M Aviation,TRANSPAC,United States,
,RWG,C&M Airways,RED WING,United States,
,RMU,"C.S.P., Societe",AIR-MAUR,Mauritania,
,CBI,Cabi,CABI,Ukraine,
,CPI,Compagnia Aerea Italiana,AIRCAI,Italy,
5C,ICL,CAL Cargo Air Lines,CAL,Israel,
,CMR,CAM Air Management,CAMEO,United Kingdom,
,CTZ,CATA Línea Aérea,CATA,Argentina,
,CCF,CCF Manager Airline,TOMCAT,Germany,
,CED,CEDTA (Compañía Ecuatoriana De Transportes Aéreos),CEDTA,Ecuador,
,HBI,CHC Denmark,HELIBIRD,Denmark,
,HEM,CHC Helicopter,HEMS,Australia,
AW,SCH,CHC Airways,SCHREINER,Netherlands,formerly Schreiner Airways
,HKS,CHC Helikopter Service,HELIBUS,Norway,
,VCI,CI-Tours,CI-TOURS,Ivory Coast,
,CKC,CKC Services,,United States,
,CMZ,CM Stair,CEE-EM STAIRS,Mauritania,
,CNT,Centre national d'études des télécommunications - C.N.E.T.,KNET,France,
,OAP,COAPA AIR,COAPA,Mexico,
,PDR,COMAV,SPEEDSTER,Namibia,
,CRH,CRI Helicopters Mexico,HELI-MEX,Mexico,
,IRO,CSA Air,IRON AIR,United States,
,CSE,CSE Aviation,OXFORD,United Kingdom,
,CTQ,CTK Network Aviation,CITYLINK,Ghana,
,CBR,Cabair College of Air Training,CABAIR,United Kingdom,
,CVE,Cabo Verde Express,KABEX,Cape Verde,
,CWD,Caernarfon Airworld,AMBASSADOR,United Kingdom,
,CCE,Cairo Air Transport Company,,Egypt,
,CGC,Cal Gulf Aviation,CAL-GULF,São Tomé and Príncipe,
,REZ,Cal-West Aviation,CAL AIR,United States,
,CSL,California Air Shuttle,CALIFORNIA SHUTTLE,United States,
3C,CMV,Calima Aviación,CALIMA,Spain,
MO,CAV,Calm Air,CALM AIR,Canada,
R9,CAM,Camai Air,AIR CAMAI,United States,Village Aviation
,KHM,Cambodia Airlines,CAMBODIA AIRLINES,Cambodia,
UY,UYC,Cameroon Airlines,CAM-AIR,Cameroon,defunct
,HSO,Campania Helicopteros De Transporte,HELIASTURIAS,Spain,
